id,topic,prior_knowledge_needed,paragraph,question_plus,problems
generation-for-nlp-1398,경제,필요 없음,"써머스플랫폼(대표 김기범)이 운영하는 '에누리 가격비교'가 최저가 스피드장보기로 알뜰하고 스마트한 추석차례상 쇼핑을 지원한다고 23일 밝혔다. 에누리 가격비교는 특히 올해 추석엔 역대 최장기간의 장마와 함께 연이은 태풍의 영향으로 신선 농산물과 과일 가격이 크게 올라 추석 장보기에 어려움을 겪는 고객들을 위해 차례상 차리기에 필요한 제품들의 최저가 쇼핑을 지원한다. 에누리 가격비교의 '최저가 스피드장보기'는 스마트폰으로 집 근처 마트의 당일배송 및 익일배송 상품을 한 곳에서 편리하게 최저가 가격비교와 동시에 빠른 구매를 원스톱으로 지원하는 서비스다. 에누리 가격비교가 최근 출시한 '최저가 스피드장보기'를 통해 과일, 밥, 생선/해물, 나물류, 전/튀김, 탕/김치, 떡/한과 등 추석 차례상에 필요한 상품 25종의 최저가를 살펴보니 (9월 22일 기준) △융명산지 청송 햇사과 1.5kg 11,800원, △햇배 3입 10,800원, △상주곶감 건시 10입 9,980원, △피코크 모싯잎 송편 떡 600g 6,480원 △담미정 찹쌀약과 400g 4,750원, △우리맛소 국내산 소고기 육전용 200g 9,480 등 총 20만 원이면 상차림에 필요한 모든 주요 제품 구입이 가능했으며 일반 구매가보다 5~6만원 가량 저렴한 것으로 조사됐다. 특히 최저가 스피드 장보기는 모든 상품을 업계 최초로 단위 가격을 표기해 정확한 가격비교를 돕고 있다. 현재 쿠팡, 이마트몰, 홈플러스, 롯데마트 등의 온라인 쇼핑몰 상품을 오프라인 매장에서 장보는 것처럼 최저가를 한눈에 비교할 수 있다. 또한 쇼핑몰별 무료배송을 위한 금액 안내를 제공해 배송비까지 고려할 수 있으며, '단위 환산가 최저가순' 정렬기능 제공으로 보다 정확한 무게, 용량별 단위 가격 확인이 가능하다. 마트별 장바구니 비교 후 최종 결정한 마트의 제품들은 각각의 쇼핑몰 장바구니로 담고 빠른 결제를 할 수 있다. 서비스 이용 시 제휴된 쇼핑몰 4곳 중 자주 이용하는 쇼핑몰의 로그인 정보를 최초 1회만 입력하면 여러 번 로그인 해야하는 번거로움 없이 마트 상품 검색과 비교 후 결제까지 진행할 수 있다. 에누리 가격비교 담당자는 ""오프라인 매장에서 장을 볼 때 단위 가격을 꼼꼼히 비교하여 알뜰 쇼핑을 해왔던 것처럼 에누리의 최저가 스피드 장보기는 오프라인 매장의 기능을 그대로 담았다""면서 “최저가 스피드장보기를 이용하면 일반적으로 구매했을 때보다 저렴하게 구입할 수 있고 당일배송, 익일배송 상품만을 제공해 미리 장보기 어려운 고객들에게 시간적으로도 매우 경제적이다""라고 말했다.",,"{'question': ""에누리 가격비교의 '최저가 스피드장보기' 서비스의 주요 기능은 무엇인가?"", 'choices': ['스마트폰으로 집 근처 마트의 당일배송 및 익일배송 상품을 최저가로 비교하고 구매할 수 있다.', '오프라인 매장에서만 사용할 수 있는 장보기 서비스이다.', '모든 상품의 가격을 고정하여 제공한다.', '배송비가 무료인 상품만을 제공한다.', '단위 가격을 표기하지 않아 가격 비교가 어렵다.'], 'answer': 1}"
generation-for-nlp-1408,경제,필요 없음,"성남시와 시의회가 사상 초유의 준예산 편성 사태까지 초래했던 시 산하 도시개발공사 설립 문제를 놓고 연초부터 또다시 첨예하게 맞붙었다. “개발 사업의 효율적 추진을 위해 공사 설립이 필요하다”는 시와 “부동산 경기침체로 공사 설립 시 막대한 적자가 우려된다”는 시의회의 주장이 팽팽히 맞선다. 성남시는 인구 97만명으로 광역시를 제외하면 전국에서 수원 다음으로 큰 기초 지자체다. ○공사 조례안 유보…예산안은 처리성남시의회는 7일 긴급 임시회를 열어 지난해 연말까지 처리하지 못한 채 해를 넘겼던 예산안을 심의했으나 시가 제출한 ‘성남도시개발공사 설립운영에 관한 조례안’은 다음 회기로 표결을 연기했다. 시의회는 전체 34석 가운데 새누리당 18석, 민주통합당 15명, 무소속 1명으로 새누리당이 다수를 차지하고 있다. 반면 이재명 시장은 민주통합당 소속이어서 그간 자주 부딪쳤다.다만 시의회는 2조1222억원 규모의 2013년도 본예산안을 이날 처리해 사상 초유의 준예산 사태는 1주일 만에 정리됐다. 성남시는 지난달 31일 새누리당이 도시개발공사 조례안에 반발, 본회의 출석을 거부하면서 올해 본예산안을 처리하지 못했다. ○개발 사업 수익성 놓고 시-의회 대립 준예산 사태는 일단락됐지만 도시개발공사 신설 문제는 여전히 시의회와 이 시장 간 최대 쟁점이다. 시는 도시개발공사를 설립해 위례신도시 내 분양아파트 건립(5596억원), 대장동 도시개발(1조728억원), 동원동 산업단지 조성(811억원) 개발 사업을 추진하겠다는 계획이다. 총 사업비만 2조원에 육박하는 대형 사업들로, 2010년 모라토리엄을 선언할 정도로 악화된 시 재정을 개발 사업 수익으로 충당시키겠다는 것이다. 성남시는 세 개의 대형 사업을 통해 최소한 5000억원이 넘는 순이익을 낼 것으로 기대하고 있다. 공사 설립을 통해 얻는 순이익은 도심 재개발 및 임대주택 건설에 재투자한다는 계획도 세웠다.그러나 새누리당쪽 의회가 최근 부동산경기가 침체 국면임을 지적하면서 개발사업의 수익성에 의문을 제기하고 사업 추진을 반대하자 공사 설립안에 제동이 걸렸다. 위례신도시만 해도 미분양 사태가 발생해 큰 손실을 볼 수 있다는 것이 반대 논리다.새누리당쪽 의회 일각에선 시가 공사 설립을 강행하는 것은 이 시장이 자신의 ‘지역정치 기반’을 확장하려는 의도 때문이 아니냐고 의심하고 있다. 공사가 시장의 공약 사업을 수행하는 도구로 악용될 것이라는 주장이다. 이에 대해 시 측은 “도시개발공사 설립은 당초 새누리당에서도 추진했던 사항”이라고 반박했다.○중앙 정부도 공사 설립에는 부정적지난해 기준으로 지방자치단체 산하 도시개발공사는 34곳에 달한다. 서울시의 SH공사를 비롯한 광역 시·도 도시개발공사가 16곳, 기초 지자체 산하 공사가 18곳이다. 문제는 기초 지자체가 관리하는 도시개발공사의 절반이 적자로 허덕인다는 점이다. 경기도 기초 지자체 산하 도시개발공사 11곳 중 6곳이 2011년 기준으로 적자를 냈다. 기초 지자체들이 LH나 광역 시·도 도시개발공사가 가졌던 부동산 개발 이익을 직접 챙기겠다며 앞다퉈 개발공사 형태로 공사를 설립했지만 부동산 경기 침체로 사업성은 대폭 줄어들었다는 게 전문가들의 지적이다. 주무부처인 행정안전부도 부정적인 반응을 보였다. 행안부 공기업과 관계자는 “대규모 개발 사업은 광역 시·도 도시개발공사에서 담당하는 게 안정적”이라며 “부동산 경기침체기에 (공사를 설립하면) 성남시 재정에 악영향을 미칠 수 있다”고 지적했다.",,"{'question': '성남시가 도시개발공사 설립을 추진하는 주된 이유는 무엇인가?', 'choices': ['부동산 경기 침체로 인한 적자 우려', '개발 사업의 효율적 추진', '시의회와의 정치적 대립', '지역 정치 기반 확장', '중앙 정부의 지원 요청'], 'answer': 2}"
generation-for-nlp-1412,부동산,필요 없음,"2월 마지막주에는 부산·대구 등 지방에서 분양 물량이 쏟아진다. 23일 업계에 따르면 이번주(2월24일~3월2일)에는 전국에서 모두 2804가구가 청약에 들어간다. 서한은 25일부터 대구 금호동에서 ‘칠곡 금호신도시 서한이다음’을 분양한다. 이 아파트는 지상 25층 9개동, 전체 977가구(전용 74~132㎡) 규모다. 분양가는 3.3㎡당 755만원이다. 26일에는 EG건설이 부산 정관지구 A24블록에서 ‘정관신도시 EG더원 5차’ 청약을 받는다. 지하 2층~지상 15층 8개동으로 전체 426가구(전용 67~69㎡)다. 신창건설은 27일부터 경북 예천·안동에 조성될 경북도청이전신도시에서 ‘우방아이유쉘’을 공급한다. B4-2블록(356가구)과 B5-1블록(442가구) 2개 단지의 청약을 동시에 진행한다. 모두 전용 84㎡ 단일면적으로 이뤄졌다. 28일에는 반도건설이 경기 화성 동탄2신도시 A38블록에서 ‘반도유보라 아이비파크 3.0’의 모델하우스를 연다. 협성건설도 부산 강서명지지구 A1블록에서 ‘명지협성휴포레’를 선보인다.",,"{'question': '이번 주(2월24일~3월2일) 청약에 들어가는 가구 수는 얼마인가?', 'choices': ['2804가구', '977가구', '426가구', '356가구', '442가구'], 'answer': 1}"
generation-for-nlp-1417,부동산,필요 없음,"내년 전국에서 20만5000여가구의 아파트가 공급된다. 2007년 분양가 상한제 적용을 앞두고 22만3000여가구가 나온 뒤 7년 만의 최대 물량이다. 한국경제신문이 26일 부동산114와 공동으로 조사한 300여개 건설사의 ‘2014년 분양계획’에 따르면 60여개 건설사가 전국 220여개 단지에서 20만5372가구를 공급한다. 올해(19만7729가구)보다 3.9%(7643가구) 늘어난 수준이다. 이 가운데 절반가량인 10만3461가구가 서울을 포함한 수도권에서 나온다. ○2007년 이후 최대 규모 내년 건설사 공급 물량 중 분기별로는 2분기가 6만4824가구로 가장 많고 △1분기(3만8038가구) △3분기(3만3091가구) △4분기(3만696가구) 순이다.건설사 중에서는 대우·GS 등 메이저 건설사가 상위 5개사에 이름을 올렸다. 대우건설은 2만2121가구를 공급할 예정이어서 5년간 주택 최대 공급 업체의 기록을 이어갈 전망이다. GS·롯데·삼성 등도 1만가구를 웃도는 물량을 선보인다.서울(3만8556가구)에서는 최근 3년 평균 2만가구의 두 배에 이르는 아파트가 나올 예정이다. 재건축·재개발 단지 물량이 많은 게 눈에 띈다. 부동산 시장 장기 침체로 그동안 분양을 늦췄던 재건축·재개발 단지들이 더 이상 미루기가 어려워졌기 때문으로 풀이된다. 삼성물산이 상반기 고덕동 고덕시영(3658가구), 신길동 신길7구역(1722가구) 등에서 대단지를 선보일 계획이다. 경기도에서는 5만9210가구가 나온다. 수원에서 7개 단지, 6270가구가 공급되고 평택(6776가구)·화성(3568가구) 등도 물량이 많다. 하남의 경우 미사지구와 위례신도시 등에서 2229가구가 선보인다. 지방은 경남(2만1066가구)·부산(1만8722가구) 등 영남권과 충남(1만1900가구)·세종(1만319가구) 등 충남권에 공급이 몰린다. 세종시에서는 대우건설 현대건설 등 대형 건설사가 컨소시엄 형태로 대단지를 선보인다. 조성근 부동산114 연구위원은 “대형 건설사들이 청약 열기가 살아나고 있는 수도권지역 물량을 늘리는 바람에 예년보다 공급 물량이 증가했다”며 “일부 중견 건설사를 제외하고 대부분 신규 분양에 나서지 못하면서 ‘빈익빈 부익부 현상’이 심화되고 있다”고 말했다.○양도세 중과 폐지 등 정책 영향 클 듯부동산 전문가들은 내년 분양시장에 정책 변수가 가장 크게 작용할 것으로 내다봤다. 다주택자 양도세 중과 폐지 등 주택 거래 시장 정상화 지원 대책이 어떻게 마련될지에 따라 실제 공급 물량도 영향을 받을 수 있다는 것이다. 안명숙 우리은행 부동산팀장은 “건설사들이 주택시장 침체로 공급을 미뤄왔던 단지들도 이젠 더 이상 늦추기가 어려운 한계에 이른 곳이 많다”며 “분양가 상한제 탄력 적용이 허용되지 않은 데다 양도세 5년간 면제 혜택도 연내 끝나고 금리 인상 가능성과 가계 부채 등 분양시장에 영향을 미치는 변수가 적지 않다”고 지적했다.박원갑 국민은행 부동산 전문위원은 “향후 양도세 감면 등 세제 혜택이 국회에서 언제 어떻게 처리될지 모르기 때문에 실수요자들이 성급하게 움직이지는 않을 것”이라며 “올해와 마찬가지로 강남권 재건축·재개발 분양 외에 다른 지역의 청약 경쟁률은 낮을 가능성도 있다”고 지적했다.",,"{'question': '내년 아파트 공급 물량이 가장 많은 분기와 그 수량은 무엇인가?', 'choices': ['1분기 3만8038가구', '2분기 6만4824가구', '3분기 3만3091가구', '4분기 3만696가구', '모든 분기 동일한 수량'], 'answer': 2}"
generation-for-nlp-1418,사회,필요 없음,"생활비를 스스로 해결하는 부모가 처음으로 전체의 절반을 넘어섰다. ‘부모 부양은 자식 책임’ ‘결혼은 꼭 해야 한다’ 등의 전통적인 가족 의식도 빠르게 옅어지는 것으로 나타났다. 세월호 참사 여파로 한국 사회가 불안하다는 국민은 급격히 늘었다.○31%만 “부모 봉양은 가족 책임”27일 통계청이 전국 13세 이상 남녀 3만7000여명을 대상으로 실시한 ‘2014년 사회조사 결과’에 따르면 생활비를 부모 스스로 부담한다고 응답한 비율은 50.2%로 2008년 46.6%보다 3.6%포인트 증가했다. 50%를 넘은 것은 이번이 처음이다. 또 부모의 노후를 가족이 돌봐야 한다는 비율은 31.7%로 2008년(40.7%)보다 9%포인트나 떨어졌다. 반면 ‘부모 부양은 정부와 사회의 책임’이라는 비율은 같은 시기 3.8%에서 4.4%로 증가했다. 가족 가운데 부모 부양자로 장남이나 맏며느리를 꼽은 응답 비중은 2008년 17.3%에서 올해 6.2%로 하락했다. 대신 ‘모든 자녀가 함께 책임져야 한다’는 응답이 같은 시기 58.6%에서 74.4%로 상승했다.○미혼 여자 38%만 결혼 필수‘결혼을 꼭 해야 한다’고 생각하는 비중은 56.8%였다. 2008년 68%에서 크게 낮아졌다. 미혼 남자는 51.8%가 결혼해야 한다고 응답했지만 미혼 여자는 결혼을 원하는 비중이 38.7%에 그쳤다. 꼭 결혼해야 한다는 응답이 가장 적은 연령대는 10대로 45.3%였다. 60세 이상은 75.8%가 꼭 결혼해야 한다고 답했다. 이혼에 대한 거부감도 감소했다. 이혼을 반대하는 비중은 2008년 58.6%에서 올해 44.4%까지 떨어졌다. 반면 동거에 대해서는 개방적으로 변했다. ‘남녀가 결혼을 하지 않아도 함께 살 수 있다’는 응답은 같은 시기 42.3%에서 46.6%로 증가했다.○국민 절반 이상 사회 불안사회 안전은 불안하다고 응답한 비율이 절반을 넘는 50.9%를 기록했다. 2008년처럼 응답자를 만 15세 이상 기준으로 계산하면 불안하다는 비중은 51.4%로 광우병 사태가 있었던 2008년과 같다. 윤명준 통계청 사회통계기획과장은 “설문조사 직전에 터진 세월호 참사 영향으로 불안을 느끼는 국민이 급증했다”고 설명했다. 한국 사회가 불안하다고 생각하는 국민 비중은 2012년에는 37.7%(만 15세 이상 응답 기준)까지 떨어졌다.특히 건축물이나 시설물 붕괴·폭발에 대한 불안은 2012년 21.3%에서 올해 51.3%로 두 배 이상 급증했다. 응답자들은 현재 우리 사회의 안전을 위협하는 가장 큰 불안 요인으로 ‘인재(人災)’를 꼽았다. 해당 응답 비율은 21%로 2012년(7.0%)보다 세 배 넘게 증가했다. 다음은 국가안보(19.7%), 범죄 발생(19.5%) 순이었다. 올해 20세 이상 인구 중 담배를 피우는 비율은 22.8%로 15년 전인 1989년(39.3%)의 절반 수준으로 떨어졌고 1년간 술을 한 잔 이상 마셨다고 답한 비율은 64.4%로 2012년(69.3%)보다 4.9%포인트 감소했다.",,"{'question': '2014년 사회조사 결과에 따르면, 부모의 노후를 가족이 돌봐야 한다고 응답한 비율은 몇 퍼센트인가?', 'choices': ['31.7%', '50.2%', '68%', '56.8%', '44.4%'], 'answer': 1}"
generation-for-nlp-1420,국제,필요 없음,"미국계 사모펀드인 론스타가 한국 정부를 상대로 제기한 ‘투자자·국가 간 소송(ISD)’과 관련해 정부는 프랑스 국적의 브리짓 스턴 교수(71)를 중재인으로 선정했다고 13일 발표했다. 파리1대학 명예교수인 스턴은 지금까지 ICSID(국제투자분쟁해결센터)에 제기한 전체 중재 사건의 약 10%에 해당하는 37건에서 중재인으로 활약했다. 선임 횟수로 전체 1위에 올라 있으며 전문성과 경륜을 갖췄다고 정부 측은 설명했다.론스타는 지난해 11월21일 ‘한-벨기에·룩셈부르크 투자협정(BIT)’을 위반했다며 한국 정부를 상대로 ICSID에 중재를 신청했다. 이후 미국 출신 법률가 찰스 브라우어(77)를 중재인으로 선정했다. 우리 정부와 론스타 측이 각각 중재인 선정 절차를 마침에 따라 다음달까지 합의 과정을 거쳐 중재 재판장을 지명하게 된다. 중재 재판의 결론이 나려면 통상 3~4년이 걸린다. 론스타는 한국 정부가 외환은행 투자자금 회수와 관련해 자의적이고 차별적인 조치를 취했고, 론스타에 부당하게 과세해 결과적으로 수십억달러의 손해가 발생했다고 주장하고 있다. 우리 정부는 론스타의 주장을 인정할 수 없다는 입장이다.",,"{'question': '론스타가 한국 정부를 상대로 제기한 소송의 종류는 무엇인가?', 'choices': ['투자자·국가 간 소송(ISD)', '민사소송', '형사소송', '행정소송', '국제중재소송'], 'answer': 1}"
generation-for-nlp-1422,경제,필요 없음,"Qoo10(큐텐)은 수출 실적이 전무했던 국내 중소기업들이 2019년 하반기에만 싱가포르에서 약 620만 달러(약 75억 원) 어치의 판매 실적을 올렸다고 밝혔다. 중소벤처기업부 및 중소벤처기업진흥공단의 ‘2019년 온라인수출기업화 사업’에 참여한 기업들의 작년 7~12월 판매금액 집계로, 이 기간 동안 첫 수출 실적을 거둔 기업도 180개에 달했다. 이 중 63%에 해당하는 114개 기업은 온라인수출기업화 성공 목표로 제시했던 1천 달러 이상의 제품을 판매하며 성공적인 해외수출 첫 걸음을 내딛었다. ‘온라인수출기업화 사업’은 중기부와 중진공이 해외수출 경험이 없는 국내 중소기업을 발굴해 온라인 수출 역량을 강화하고 해외시장 개척을 지원하는 사업이다. 2019년 사업의 수행 플랫폼으로 선정된 큐텐은 테스트 마케팅 업체로 선발된 총 284개의 기업의 해외진출을 지원했다. 이베이코리아, 쇼피, 이베이재팬 등 다른 글로벌 쇼핑 플랫폼도 함께 참여한 이번 사업에서 큐텐은 유일하게 매출 100만 달러가 넘는 기업을 배출했다. 10만 달러 이상 매출을 기록한 기업은 11개, 1만 달러 이상 기업도 20개에 달했다. 참여 기업들의 월별 매출 총액은 꾸준히 상승했으며 12월에는 7월 대비 2.5배 이상 매출이 늘어난 것으로 집계됐다. 개별기업 사례를 보면 에코백이 메인 아이템인 ㈜엘에스지는 11월 매출이 2만 달러가 넘었는데, 이는 처음 진출한 7월과 비교하면 787% 증가한 수치다. 블루투스 이어폰 및 스피커 등을 취급하는 제이에이치컴퍼니는 진출 첫 달에는 223달러의 매출을 기록했지만 11월에는 4만4천 달러 이상 판매하는 성과를 거뒀다. 큐텐은 국내 중소기업들의 경쟁력 있는 제품들이 해외에서도 좋은 반응을 얻을 수 있도록 다양한 지원을 제공했다. 소싱 상품에 대한 조언 및 가이드를 전달하고, 싱가포르 현지 사이트에 메인 배너 게재, 전용 기획전 제작, 이벤트 노출 등 적극적인 프로모션을 진행했다. IT물류 플랫폼 Qxpress(큐익스프레스)는 별도의 세미나를 개최해 수출초보기업이 해외수출시 가장 어려워하는 물류에 대해 설명하고 셀러들이 겪는 어려움을 공유했다. 큐텐은 2020년 온라인수출기업화 사업에도 동남아지역 지원대상 플랫폼으로 선정됐다. 작년 수출실적이 10만불 미만이거나 없는 기업이라면 올해 사업에 참여할 수 있으며 현재 중진공 고비즈코리아 홈페이지에서 모집 중이다. 큐텐 관계자는 “2019년 중진공 사업 수행사로 참여해 국내 중소기업들의 해외수출을 지원하면서 중소기업들의 글로벌 역량을 확인했다”며 “관심 있는 중소기업들이 올해 진행 중인 온라인수출기업화 사업도 참여해 기회를 얻게 되길 바란다”라고 말했다.",,"{'question': '2019년 하반기 동안 큐텐을 통해 해외 수출 실적을 올린 중소기업의 수는 얼마인가?', 'choices': ['180개', '114개', '284개', '100개', '20개'], 'answer': 1}"
generation-for-nlp-1425,부동산,필요 없음,‘래미안’으로 아파트 브랜드 파워 1위 자리를 놓치지 않고 있는 삼성물산이 연말까지 5058가구를 공급한다. 서울과 부산 등 주요 지역에서 나오는 교통과 교육 등 기반시설이 잘 갖춰진 재건축·재개발 단지로 조합원분을 제외한 일반분양도 2988가구에 달한다. 담보인정비율(LTV) 등 부동산 규제 완화가 예고되면서 분양시장에 우호적인 환경이 조성됐다는 판단에 따라 공격적으로 공급에 나선다.우선 하반기 첫 분양단지인 서울 용산구 한강로2가 ‘래미안 용산’(195가구)과 ‘래미안 용산 SI’(782실) 오피스텔은 모두 분양에 성공했다. 지난 9~10일 청약을 받은 래미안 용산은 165가구(일반공급 기준) 모집에 301명이 지원해 1.82 대1의 평균 청약 경쟁률을 기록하며 전 주택형이 순위 내 마감됐다. 래미안 용산 SI 오피스텔도 597실에 2590건의 청약이 접수되며 평균 4.3 대 1의 청약 경쟁률을 기록했다.이어 다음달에는 서울 영등포구 신길동 신길뉴타운 7구역을 재개발한 ‘래미안 영등포 에스티움’이 분양에 들어간다. 1722가구(전용면적 39~118㎡) 중 788가구가 일반분양 물량이다. 9월에는 하반기 서울 강남권 재건축 아파트 중 최대어로 꼽히는 ‘서초 우성3차’ 재건축 단지가 분양된다. 일반분양이 전체 421가구(전용 59~144㎡) 중 48가구로 적은 만큼 청약경쟁이 치열할 것으로 예상된다. 10월에는 부산 금정구 장전3동 장전3구역을 재개발한 ‘래미안 장전’을 선보인다. 1938가구(전용 59~114㎡) 대단지로 1389가구가 일반분양 분이다. 부산지역에서 래미안 브랜드로는 처음 선보이는 1000가구 이상 대단지다.,,"{'question': '삼성물산이 연말까지 공급할 예정인 아파트 가구 수는 얼마인가?', 'choices': ['5058가구', '2988가구', '1722가구', '1938가구', '421가구'], 'answer': 1}"
generation-for-nlp-1434,교육산업,필요 없음,"경기도와 경기콘텐츠진흥원(원장 송경희)이 ‘경기 메이커 프로젝트 지원’ 사업을 통해 경기도 메이커를 지원한다. 오는 6월 10일까지 신청자를 모집하고, 서류 및 발표심사를 거쳐 15건 내외의 프로젝트를 선발할 예정이다. ‘경기 메이커 프로젝트 지원’은 경기도와 경기콘텐츠진흥원이 3년째 진행 중인 「경기 메이커스 활성화 지원사업」이다. 해당 사업은 경기도내 창의적이고 도전적인 메이커들의 메이킹 활동을 지원한다. 이번 ‘경기 메이커 프로젝트 지원’ 선발대상에게는 ‘메이커 프로젝트’ 개발에 필요한 지원금을 최대 500만원 이내로 차등 지급할 예정이다. 뿐만 아니라 전문 CEO들의 컨설팅 프로그램이 준비되어있다. 신청자격은 ‘메이커 프로젝트’를 구상중인 메이커라면 공방, 작가, 메이커, 일반인, 스타트업 누구나 제한 없이 지원할 수 있다. 경기콘텐츠진흥원 관계자는 “올해 경기 메이커스 활성화 지원사업은 ‘메이커의 메이킹 활동’을 더욱 집중적으로 지원할 예정”이라며 “적극적인 참여를 통해 경기도를 대표하는 다양한 메이커가 발굴되기를 바란다”고 밝혔다.",,"{'question': '‘경기 메이커 프로젝트 지원’ 사업의 신청 마감일은 언제인가?', 'choices': ['6월 1일', '6월 5일', '6월 10일', '6월 15일', '6월 20일'], 'answer': 3}"
generation-for-nlp-1459,ETC,필요 없음,"실무 역량을 기르겠다는 대학생들과 대학의 노력은 계속되고 있지만 여전히 기업 인사담당자들은 “쓸 만한 사람이 없다”고 말한다. 기업이 필요로 하는 인재와 대학에서 배출되는 인재 사이의 미스매칭이 좀처럼 개선되지 않고 있는 것이다.해법을 찾기 위해 한국 산업·학계 전문가들이 머리를 맞댔다. 한국경영대학·대학원협의회(한경협)가 주최하고 한국경제신문사 후원으로 30일 서울 태평로2가 더플라자호텔에서 열린 ‘사회와 산업계가 원하는 경영학 교육, 어떻게 할 것인가?’ 심포지엄에서다. 10여개 대학의 경영대학장과 경영컨설팅회사 관계자, 각 대학 경영대학원생 등 30여명이 참석했다.컨설팅업계 관계자들은 한국 경영학 교육이 실무 능력 함양과 거리가 멀다고 지적했다. 강석진 CEO컨설팅그룹 회장은 “많은 기업이 치열한 심사를 거쳐 뽑은 대졸 사원들도 현장에 배치하기까지 상당 기간의 재교육을 해야 할 만큼 대학 교육과 현장 요구 사이에 격차가 크다”고 말했다. 경영 현장의 지식과 정보가 학교 교육에 제대로 담기지 않고 있다는 지적이다. 강 회장은 “현장 경영자를 초청교수로 초빙해 교육에 참여시키고, 전임교수는 주기적으로 기업 현장을 방문해 현장 경영정보와 지식을 강의에 반영하는 노력이 필요하다”고 강조했다.박광서 페이거버넌스 부회장은 “기업은 직무 지식뿐 아니라 업무 개선 마인드와 추진력, 협력능력 등의 자질을 중요한 역량으로 보고 있지만 대학에서는 이를 가르치지 않고 있다”고 지적했다. 그는 “교과서에 박제된 경영 교육으로는 이 같은 수요를 충족시키기 어렵다”며 “기업이 필요로 하는 역량에 기초해 교육과정을 개발하고, 조직 적응력과 실무 능력을 배양할 수 있는 프로그램을 활성화해야 한다”고 덧붙였다.학계는 대안을 모색 중이라고 답했다. 김성국 한경협 이사장(이화여대 경영대학장)은 “기업 경영 현실의 변화에 신속히 적응하는 것은 경영학의 운명”이라며 “‘강의실을 떠난 교육’으로 방향을 잡아야 한다”고 강조했다. 실천과제로 인턴십 등 직장 내 교육훈련(OJT) 기회 확대, 기업 최고경영자(CEO)나 고위 경영자의 교수 겸임제도 확대 등을 제시했다.김동훈 연세대 경영대학장은 “빠르게 변하는 세상에서 어떤 인재를 배출할 것인가에 대한 고민은 경영대에 발등에 떨어진 불”이라며 “현업에 바로 활용할 수 있는 실무 기능을 갖춘 인재를 길러내라는 기업의 요청과 실무보다 인문학적 사고력 함양을 강조하는 주장 사이에서 교육의 방향을 잡아가야 할 것”이라고 했다.",,"{'question': '기업 인사담당자들이 대학에서 배출되는 인재에 대해 어떤 의견을 가지고 있는가?', 'choices': ['쓸 만한 사람이 없다', '실무 능력이 뛰어나다', '이론적 지식이 풍부하다', '협력 능력이 뛰어나다', '업무 개선 마인드가 있다'], 'answer': 1}"
generation-for-nlp-1471,경제,필요 없음,"핀테크 기업 세틀뱅크(대표 이경민)가 금융결제원 오픈뱅킹 이용기관으로 합류하고 오픈뱅킹 시스템을 적용한 자사의 ‘내통장결제’ 서비스를 선보였다. 세틀뱅크는 18일 소공동 웨스틴조선 호텔에서 금융위원회와 금융결제원 주최로 열린 ‘오픈뱅킹 서비스 출범식’에 참석했다. 이날 출범식에서는 금융기관 관계자를 비롯해 시중은행과 다수의 핀테크 기업들이 참여해 오픈뱅킹 활용 서비스를 소개하고 시연하는 시간을 가졌다. 오픈뱅킹 전면 시행일에 발맞춰 세틀뱅크는 내통장결제 서비스에 오픈뱅킹을 연동하고 본격적인 서비스에 나섰다. 지난 11일 출시된 내통장결제 서비스는 중소형 쇼핑몰 사업자를 위한 간편현금결제 솔루션으로, 신용카드 등 타 결제수단 대비 저렴한 결제 수수료와 빠른 정산주기를 바탕으로 중소형 가맹점주의 수수료 부담은 낮추고 자금유동성을 크게 높였다. 세틀뱅크 측은 “오픈뱅킹이 전면 시행됨에 따라 전체 결제시장 내에서 현금결제가 차지하는 비중 또한 더욱 확대될 것으로 기대하고 있다”며, “이번 오픈뱅킹 연동을 계기로 세틀뱅크는 기존 자사 API와 오픈뱅킹 API를 아우를 수 있는 종합 금융 플랫폼으로 나아갈 것”이라고 말했다. 한편, 세틀뱅크는 혁신금융서비스로 선정된 SMS 인증 방식의 간편 계좌등록 서비스를 시범 운영 중이며, 이외에도 금융결제원의 어카운트 인포 앱을 활용한 전자서명 출금동의 서비스를 출시하는 등 금융소비자의 편의를 위한 지속적인 서비스 혁신에 주력하고 있다.",,"{'question': '세틀뱅크가 오픈뱅킹 시스템을 적용하여 선보인 서비스의 이름은 무엇인가?', 'choices': ['내통장결제', '간편계좌등록', '어카운트 인포', '전자서명 출금동의', '핀테크 서비스'], 'answer': 1}"
