id,topic,prior_knowledge_needed,paragraph,question_plus,problems
generation-for-nlp-2499,부동산,필요 없음,"정부는 수직증축 리모델링을 허용하면서 안전성 확보를 최우선 과제로 뒀다. 위로 최대 3개층을 추가로 얹어도 안전 문제가 발생하지 않도록 각각 두 차례에 걸친 ‘안전진단’과 ‘설계검토’가 이뤄진다. 무분별한 리모델링에 따른 도심 과밀화 현상을 없애기 위해서는 지방자치단체별로 리모델링 기본계획을 수립하도록 했다.국토교통부의 가이드라인에 따르면 리모델링 아파트 단지의 전체 가구 수는 최대 15%까지 확대해 일반에 분양할 수 있다. 현행법에는 최대 10%까지만 늘릴 수 있었다. 다만 가구당 늘릴 수 있는 면적(증축면적)은 현행 기준(전용면적 85㎡ 이하는 면적의 40% 이내, 85㎡ 초과는 30% 이내)을 그대로 유지했다. 안전진단은 지금처럼 두 차례 실시하되, 건축심의·사업계획승인 때 전문기관에서 구조안전 검토를 별도로 두 차례 실시하도록 했다. 또 시공 과정에서 공사 감리자는 건물 구조에 영향을 미치는 설계변경 등에 대해 건축구조기술사의 확인을 받도록 의무화했다.리모델링에 따른 도시과밀 문제 해소를 위해 인구 50만명 이상의 지자체는 리모델링 기본계획을 수립해야 한다. 가구 수 증가에 대한 영향 검토, 도로·주차장 등 교통시설 부족 여부, 일시적인 이주에 따른 전세난 방지 방안 등이 계획에 포함된다.지자체에는 리모델링 지원센터도 설치된다. 또 국민주택규모(전용 85㎡) 이하 주택은 리모델링 공사비에 대한 국민주택기금 대출 근거를 마련해 자금 부담도 줄여줄 예정이다.국토부는 법령 시행 이전이라도 리모델링을 원하는 주민은 수직증축 허용에 따른 사업성 검토나 조합설립 동의서 등을 받는 절차를 진행할 수 있다고 설명했다. 만약 사업비 부담 등의 문제로 수직증축 리모델링 추진이 곤란한 단지는 선택적으로 아파트를 개선하는 ‘맞춤형 리모델링’을 시행할 수 있도록 관련 가이드라인도 마련된다.",,"{'question': '정부가 수직증축 리모델링을 허용하면서 최우선 과제로 둔 것은 무엇인가?', 'choices': ['안전성 확보', '도시 과밀화 해소', '주택 공급 증가', '리모델링 비용 절감', '주민 동의서 확보'], 'answer': 1}"
generation-for-nlp-2506,ETC,필요 없음,"서울 시흥동 옛 대한전선 부지 일부를 도시계획시설인 종합의료시설 용도로 지정하는 방안을 놓고 서울시와 금천구, 토지주인 부영이 이견을 보이고 있다. 도시계획시설은 도로 학교 병원 등 주민의 일상생활과 도시 기능을 위해 필요한 기반시설로, 지방자치단체 등이 도시관리계획으로 지정한다.6일 업계에 따르면 금천구는 대한전선 이전 부지(8만2000㎡) 중 일부인 시흥동 113의121 일대 2만㎡를 도시계획시설(종합의료시설)로 지정해 달라고 서울시에 요청했다. 구내 종합병원이 없는 금천구는 이 같은 내용이 담긴 ‘금천구 구심 지구단위계획 변경안’을 작년 말 서울시 도시·건축공동위원회에 제출한 상태다. 올해 초 금천구민과 가산디지털단지 근무자 등 시민 25만여명이 참여한 종합병원유치 청원 서명부도 서울시에 전달했다.금천구는 지난해 인제대 백병원과 700~1000병상 규모의 종합병원 설립을 위한 업무협약을 맺었다. 백병원은 토지 감정평가와 타당성 용역을 진행했다. 문제는 대한전선 부지의 토지주인 부영과 금천구가 땅값 규모 등을 놓고 좀처럼 타협을 이루지 못하고 있다는 점이다. 부영은 지난해 대한전선으로부터 3.3㎡당 151만원(1250억원)에 준공업지역인 전체 부지를 사들였다. 금천구는 부지 일부를 도시계획시설로 결정하면 용도가 한정돼 종합병원을 유치하기 쉬워질 것으로 기대하고 있다. 부영은 토지 이용 제한과 가치 하락 등 사유재산권 침해를 이유로 도시계획시설 결정에 반대하고 있다. 금천구 관계자는 “부영과 땅값 규모에서 300억원 이상 차이가 난다”고 말했다.",,"{'question': '금천구가 서울시에 요청한 도시계획시설의 용도는 무엇인가?', 'choices': ['종합의료시설', '학교', '도로', '주택', '상업시설'], 'answer': 1}"
generation-for-nlp-2513,부동산,필요 없음,삼성물산과 현대건설은 서울 고덕동 시영아파트를 재건축한 ‘고덕 래미안 힐스테이트’ 분양을 앞두고 그룹 임직원을 예비 수요자로 잡기 위해 적극 나서고 있다. 양사는 지난달 29·30일 서울 문정동 래미안 갤러리에서 삼성·현대차그룹 임직원 2800여명을 초청해 ‘분양 설명회’(사진)를 열었다. 상일동에 본사를 둔 삼성엔지니어링 직원 김모씨(38)는 “직장과 가까우면서도 교통과 교육 등 생활 편의시설이 좋아 청약할 예정”이라고 말했다. 삼성물산은 앞서 27·28일에도 각각 서울 강북과 강남에서 삼성물산 삼성생명 직원을 대상으로 분양 설명회를 열었다.2일 주택업계에 따르면 모델하우스 개장에 앞서 잠재 고객을 대상으로 하는 사전 분양 마케팅이 한층 다양해지고 있다. 분양시장 분위기에 휘둘리지 않는 지역 실수요자들을 공략하기 위해서다. 오는 4일 모델하우스를 여는 GS건설 ‘역삼 자이’는 이미 지난해 말부터 관심 소비자를 대상으로 ‘찾아가는 상담 서비스’를 운영 중이다. 개나리 6차를 재건축하는 이 단지는 분양가가 3.3㎡당 3000만원 전후인 고가 아파트다. 고소득 전문직 종사자들이 주요 잠재 고객이다. 구매력은 있지만 모델하우스를 찾을 시간이 없는 전문직 종사자들을 고객으로 확보하기 위해 직접 방문해 상담을 벌인다. 경기 하남 미사지구에서 분양을 앞둔 포스코건설 ‘더샵 리버포레’도 홈페이지를 통해 관심고객으로 등록한 예비 청약자들에게 최신 LED TV 등을 선물로 제공하는 등 사전 마케팅에 한창이다.,,"{'question': '고덕 래미안 힐스테이트의 분양 설명회가 열린 장소는 어디인가?', 'choices': ['서울 고덕동', '서울 문정동', '서울 강북', '서울 강남', '서울 하남'], 'answer': 2}"
generation-for-nlp-2535,교육산업,필요 없음,"극심한 취업난을 겪고 있는 인문·사회 계열의 문과 대학생들이 약학대학입문자격시험(PEET)에 몰리고 있다. PEET는 2009년 약학대학 학제가 4년제에서 6년제로 개편되면서 도입된 약학대학 3학년 편입학 시험이다.2012년 서울대 경영대학을 졸업한 최모씨(29)는 최근 PEET 학원을 돌며 ‘약대 진학’ 상담을 받고 있다. 2011년 하반기부터 20여개 기업에 지원했지만 번번이 고배를 마셨다. 최씨는 “차라리 좀 더 공부해서 전문직이 되는 것이 어떠냐는 부모님 조언에 따라 PEET를 준비하기 시작했다”며 “의사가 될 수 있는 의학전문대학원 시험보다는 약대 시험이 조금은 수월하다고 판단했다”고 말했다.PEET 준비 학생들이 모이는 ‘약대가자’ 등 인터넷 카페에도 시험을 준비하는 문과생들의 글이 적지 않게 올라온다. ‘인문대 재학생인데 복수전공을 생명공학으로 돌려서 약대를 지원하면 가망이 있을까요?’라는 글처럼 약대 진학을 위한 스펙과 필수 수업 등에 대한 문의가 많다.약대에 편입하려는 문과 대학생들이 늘면서 PEET 응시자 수는 사상 최고치를 기록했다. 한국약학교육협의회에 따르면 올해 시험 응시자는 1만4706명으로 지난해(1만4330명)보다 증가했다. 이공계를 제외한 비전공자 응시자 수도 2012년 이후 3년 연속 2000명을 넘어섰다.이런 분위기를 타고 PEET 학원들은 ‘문과생 모시기’에 적극 나서고 있다. 지난 4일 신촌의 한 PEET 준비학원은 ‘문과생을 위한 약대 합격 설명회’를 열었다. 이날 설명회 홍보포스터 등에는 ‘언제까지 미래를 보장받지 못하는 공부에 올인하실건가요?’라는 파격적인 문구가 씌어 있었다. 설명회엔 100여명의 학생이 몰렸다.강남의 한 PEET 준비학원은 비전공자 과정 수업을 별도로 진행하고 있다. PEET가 생물학, 화학, 유기화학, 물리학 등으로 구성되다 보니 바로 수업을 따라가기 어려운 문과생들을 위한 과정을 만든 것이다.이찬 서울대 산업인력개발학과 교수는 “취업난이 심해지면서 상대적으로 안정적 직업인 약사가 되려는 학생들이 편입에 적극적인 것 같다”며 “하지만 전문직도 취업에 어려움을 겪는 경우가 많기 때문에 심사숙고해 결정해야 한다”고 말했다.",,"{'question': 'PEET에 응시하는 문과 대학생들이 증가하는 주된 이유는 무엇인가?', 'choices': ['전문직으로의 진학을 위한 안정성 추구', '약학대학의 학제 개편', 'PEET 시험의 난이도 감소', '이공계 학생들의 감소', '약대 진학에 대한 부모님의 권유'], 'answer': 1}"
generation-for-nlp-2537,사회,필요 없음,"한국원자력문화재단은 23일 서울 프레스센터에서 원자력을 비롯한 미래 에너지에 대해 논의하는 전문가 그룹 ‘원자력 에너지미래포럼’을 출범시켰다. 지역 주민과 정부 간 갈등으로 인해 원전 운영의 사회적 비용이 증가하고 있는 만큼 에너지 전문가들의 토론을 통해 갈등 해결방안을 찾아보자는 취지다. 원자력문화재단은 포럼에서 논의된 내용을 내년 7월까지 보고서로 작성해 주무 부처인 산업통상자원부에 제출할 계획이다. 포럼에는 김진우 연세대 특임교수, 김현진 서울과학종합대학원 교수, 심준섭 중앙대 교수 등 10명의 에너지 전문가가 위원으로 참여한다.이날 출범식에서 열린 ‘지속 가능한 에너지정책을 위한 제언’ 좌담회에서 전문가들은 “기후 변화에 따른 신(新)에너지 정책을 수립하는 게 시급하다”고 지적했다. 2030년까지 온실가스 배출량을 배출 전망치보다 37% 줄인다는 ‘포스트 2020’안이 확정된 만큼 석탄 석유에 집중된 에너지 사용을 원전이나 액화천연가스(LNG), 신재생에너지로 돌릴 필요가 있다는 것이다. 온실가스 배출량계수는 원자력이 10으로 가장 낮고 LNG(549), 석유(782), 석탄(991) 순이다. 동일한 전력을 생산할 경우 원자력이 가장 적은 이산화탄소를 발생시킨다는 얘기다. 김복철 지질자원연구원 본부장은 “온실가스 감축 압력으로 ‘깨끗한 에너지’에 대한 시대적 수요가 커지고 있다”며 “원자력 에너지는 경제성과 환경성이라는 두 마리 토끼를 모두 잡을 수 있는 대안”이라고 말했다.",,"{'question': '‘원자력 에너지미래포럼’의 출범 목적은 무엇인가?', 'choices': ['원전 운영의 사회적 비용 증가 해결', '원자력 발전소의 안전성 강화', '신재생에너지 기술 개발 촉진', '온실가스 배출량 증가 방지', '에너지 전문가의 개인 연구 지원'], 'answer': 1}"
generation-for-nlp-2547,국제,필요 없음,"새 정부의 공공기관장 교체 작업이 이달 급물살을 탈 예정이다. 정부의 공공기관 경영실적 평가가 이달 하순 끝나기 때문이다. 올해 교체 인원만 100명 이상이 될 전망이다. 기획재정부 관계자는 “올해 공공기관 경영평가 작업이 마무리 국면으로 들어서고 있다”며 “1주일 안에 큰 틀에서 윤곽이 나올 것”이라고 2일 말했다. 정부는 지난 3월 111개 공공기관, 6개월 이상(지난해 말 기준) 재직한 기관장 100명, 상임감사 58명을 대상으로 평가에 착수했다. 경영실적 평가는 공공기관운영위원회 의결 등을 거쳐 이달 20일 끝난다.여기서 ‘해임 건의’를 의미하는 E등급이나, ‘경고’인 D등급을 받는 기관장은 직접적인 교체 대상이 된다. 정부는 지난해 공공기관 경영평가에서 축산물위해요소중점관리기준원과 한국해양수산연수원 기관장에 대해 해임 건의를, 농림수산식품기술기획평가원, 한국디자인진흥원 등의 기관장 6명에게는 경고 조치를 했다.공공기관 경영평가 결과와 올해 임기 만료자, 올해 이후 임기 만료자 중 자진 사퇴자를 합치면 올해 물러나는 기관장은 100명 이상이 될 전망이다. 공공기관 경영정보 공개 시스템 ‘알리오’에 따르면 올 들어 지난달까지 임기를 마친 공공기관장은 27명이다. 상당수는 기관장 선임 절차가 늦어지면서 아직 자리를 유지하고 있다. 이달부터 연말까지 임기가 끝나는 기관장은 52명에 달한다. 박근혜 대통령은 지난 3월 첫 국무회의에서 “공공기관에 대해 앞으로 인사가 많을 텐데 새 정부의 국정 철학을 공유할 수 있는 사람으로 임명할 수 있도록 노력해 달라”며 대규모 교체를 시사했다. “임기가 남았더라도 필요하면 금융기관 수장을 교체하겠다”는 신제윤 금융위원장의 발언도 같은 맥락이다.이에 따라 올해 하반기가 임기인 기관장들도 줄줄이 물러나고 있다. 이채욱 전 인천공항공사 사장은 임기를 8개월 남기고 지난 1월 사표를 냈고, 12월이 임기 만료였던 전광우 전 국민연금공단 이사장도 지난 2월 사퇴했다. 올해 10월 임기 종료 예정이던 주강수 전 한국가스공사 사장도 지난 4월 사표를 냈다. 임기가 올해 12월까지인 김봉수 한국거래소 이사장도 최근 사의를 표명했다.",,"{'question': '올해 공공기관장 교체 작업에서 해임 건의나 경고를 받을 경우 직접적인 교체 대상이 되는 등급은 무엇인가?', 'choices': ['A등급', 'B등급', 'C등급', 'D등급', 'E등급'], 'answer': 5}"
generation-for-nlp-2551,사회,필요 없음,"당근마켓(공동대표 김용현, 김재현)은 올바른 거래 문화와 건강한 이용자 환경을 만들기 위한 ‘커뮤니티 가이드라인’을 발표하고, 불법 게시물 근절을 위한 정책 강화에 나선다고 6일 밝혔다. 당근마켓은 커뮤니티 가이드라인을 통해 ‘신뢰’, ‘존중’, ‘윤리’ 세 가지 요소가 지역 커뮤니티 당근마켓의 핵심 가치라고 전했다. 이를 위해 이용자 분들의 소중한 관심과 참여가 필요하다는 점을 강조하며, 지역 주민들이 함께 만들어가는 당근마켓의 핵심가치 수호와 건강한 운영질서가 확립될 수 있도록 많은 동참을 부탁드린다고 전했다. ‘커뮤니티 가이드라인’에는 △사’신뢰’, ‘존중’, ‘윤리’ 기행위 △사람, 생명 등 불법거래 행위 △음란성 채팅 및 게시물, △욕설 및 타인 모욕, △차별 발언 등 서비스 경험을 저해하는 불법 게시물에 대한 강력한 이용 제재 조치 사항이 담겼다. 특히 생명을 사고파는 행위나 폭력 및 비윤리 내용을 담은 불법 게시물의 경우 장난으로 올린 글도 법적인 처벌이 가능하다는 점을 안내하고, 관련 게시글 발견 시 신속하고 적극적인 신고를 해줄 것을 당부했다. 또한 신고 항목을 이전보다 세부적으로 분류해 제공하고, 가이드라인과 신고 버튼은 이용자가 찾기 쉬운 곳에 배치해 접근성을 높였다. 당근마켓은 접수된 신고 내용을 분석해 향후 정책 수립 과정에 지속적으로 반영해 나갈 방침이다. 불법 게시글을 올린 이용자에 대한 제재 강도도 높아졌다. 사안의 경중에 따라 게시글 미노출, 강제 로그아웃, 한시적 또는 영구적인 서비스 이용 제재는 물론, 수사기관 연계에 이르기까지 강력한 이용 제재 조치가 취해진다. 이미 탈퇴한 사용자도 신고가 가능하며 동일한 기준의 제재 조치가 따른다. 당근마켓은 부적절한 이용 행위에 대한 강도높은 기술적 조치와 신속한 대응도 약속하고 나섰다. 회사는 앞으로 기술 고도화와 정책적 노력에 더해 각 지역 커뮤니티에서 활동하는 이용자의 참여를 도모함으로써 모두가 함께 안전하게 이용할 수 있는 서비스 기반을 다져 나갈 계획이다. 기술이 유례없는 모든 긴급상황을 대비할 수 없다 하더라도 이용자들이 더욱 건전한 서비스 환경을 누릴 수 있도록 만전을 기하겠다는 방침이다. 당근마켓 관계자는 “지난 5년여 간 전국 각지의 유저들과 함께 나눔과 온정이 있는 따뜻한 동네 커뮤니티 문화를 만들어 왔다. 이용자 한 분 한 분이 당근마켓 지역 커뮤니티의 주인이자 당근마켓이 지금까지 성장할 수 있도록 이끌어 준 주역이며, 건강한 커뮤니티 환경 조성에 있어 이용자분들간 신뢰 유지만큼 중요한 것은 없다”고 전했다. 이어 “앞으로도 이용자분들의 선한 영향력과 당근마켓 기술의 만남으로 자정 능력을 갖춘 건강하고 안전한 온라인 커뮤니티 공간으로 자리매김할 수 있도록 최선을 다하겠다”고 밝혔다. 한편, 당근마켓은 현재 부적절한 게시물에 대해 ▲이용자 신고 제도, ▲내부 모니터링, ▲AI 머신러닝 기술을 활용한 필터링, ▲키워드 정교화를 통한 필터링 등 빠르고 신속한 대응 프로세스를 운영 중이다. 당근마켓은 선제적 방지노력을 보다 강화하기 위해 긴급 상황에 더욱 기민하게 대응할 수 있는 모니터링 프로세스를 연구하고 있으며, 이상 패턴을 보이거나 정상 범주를 벗어나는 것으로 분석될 경우 이를 사전 필터링할 수 있는 AI 기술 고도화에도 중장기적 투자를 진행할 예정이다.",,"{'question': '당근마켓이 발표한 커뮤니티 가이드라인의 핵심 가치가 아닌 것은 무엇인가?', 'choices': ['신뢰', '존중', '윤리', '안전', '투명성'], 'answer': 4}"
generation-for-nlp-2552,ETC,필요 없음,"업스테이지(대표 김성훈)가 AI 분야의 직원을 공개 모집한다. 업스테이지는 AI 기술을 통해 기업의 혁신이 가능한 부분을 파악하고 이에 필요한 기본 AI 모델 및 시스템 구축을 포함한 컨설팅을 제공하는 스타트업으로 ‘모두를 위한 딥러닝’ 강의로 잘 알려진 글로벌 석학이자 전 네이버 클로바 AI 헤드였던 김성훈 대표가 지난 10월 설립했다. 또한, 네이버 Visual AI / OCR 팀에서 세계적인 성과를 낸 이활석 CTO, 세계 최고의 번역기 파파고의 모델팀을 이끌었던 박은정 CSO를 비롯해 전 카카오 AI 팀장 김재범, 캐글 전 세계 랭킹 12위의 그랜드 마스터 김상훈, 엔비디아 AI 교육 및 개발 마케팅 담당의 손해인 등이 합류했다. 그리고 NYU 조경현 교수와 홍콩과기대 Lei Chen 교수 등이 참여하는 등 전 세계적인 AI 인력들이 업스테이지로 합류하고 있다. 업스테이지의 인재 모집 분야는 ▲소프트웨어 엔지니어(Software engineer - Back-end, Front-end, Machine learning)▲AI 연구 엔지니어 (AI research engineer) ▲히어로즈(Heroes) ▲AI 글로벌 레지던시(AI global residency) 등이다. 업스테이지는 이번 모집에서 뛰어난 역량의 인재를 영입하는 데 심혈을 기울일 예정이다. 일반 기업 채용과 차별화된 직무 영역인 ‘히어로즈(Heroes)’라는 특별 직무를 추가했다. 히어로즈는 AI 시대에 꼭 필요한 일들을 개척해 나가며, 기존의 직무로는 한정 지을 수 없는 창의적인 업무를 수행한다. AI 인재 발굴, 인재 영입, 팀 빌딩부터 AI 문제 세팅, 코어 프로덕트 개발, 비즈니스 전략 구축, 실제 서비스 제작까지 업무에 대한 표현은 익숙하지만 AI 비즈니스에서 해당 업무를 진행할 때는 이전과 다른 도전들을 맞닥뜨리게 되는데 이를 도전 정신으로 뚫어내는 직무를 묶어서 히어로즈로 명명했다. 이와 함께, AI 글로벌 레지던시(AI global residency) 모집으로 세계 최고의 AI 인재 개발에도 나선다. 해당 과정을 통해 전 파파고, 클로바의 개발 실무리더들과 함께 진행하는 기술 개발 기회 뿐 만 아니라 캐글 그랜드 마스터와 문제 해결을 도출할 수도 있다. 또한, 홍콩과기대를 포함한 유수학계에서 세계적인 AI 연구도 가능하다. 기간은 1년으로 재택근무가 가능한 리모트 워크 형식으로 페어 프로그래밍과 멘토링을 지원한다. 업스테이지의 인재 모집 절차는 자사 인재 영입 홈페이지에서 입사지원서를 접수한 후 온라인 알고리즘 코딩 테스트부터 컬쳐면접, 기술면접, 임원면접의 단계로 전형이 진행되며, 직군별 우수 인재 영입을 위해 직무 중심으로 한 전형으로 구성했다. 특히 업스테이지는 함께 일하는 구성원들과 함께 성장하는 회사의 미션에 맞게 ‘컬쳐면접’을 도입했다. ‘컬쳐면접’은 업스테이지와 지원자 간 심층적인 대화를 나누는 면접으로 팀원 간의 보다 긴밀한 커뮤니케이션이 요구되는 AI 분야에서 꼭 필요한 과정이다. 업스테이지 김 대표는 “업스테이지는 빠르게 성장하는 AI 시장에서 대응하기 위해 인재 역량 강화를 최우선으로 생각한다""며, ""업스테이지의 AI 로켓에 함께 올라 성장할 AI 전문가의 적극적인 지원을 기대한다.""고 전했다.",,"{'question': '업스테이지의 대표는 누구인가?', 'choices': ['김성훈', '이활석', '박은정', '김재범', '손해인'], 'answer': 1}"
generation-for-nlp-2554,사회,필요 없음,"최근 7·9급 공무원 시험에 수십만명이 응시할 정도로 공시족(公試族)이 늘어나고 있는 가운데 응시자들의 국가직 및 서울시 쏠림 현상이 두드러지고 있다. 각각 다른 날 치러지는 공무원 시험에 중복 지원이 가능하다 보니 지방직 합격자 중 상당수는 임용을 포기해 지방자치단체의 인력 운용에 차질을 빚고 있다. 하지만 수험생들에게 시험 응시의 기회를 지금처럼 확보해줘야 한다는 의견도 적지 않다.○수험생 1명 연 최대 6개 응시공무원 시험은 중앙부처에서 근무하는 국가직과 지방자치단체에서 일하는 지방직으로 구분된다. 서울시는 다른 16개 시·도와 달리 자체 시험을 치러 선발한다. 국가직은 5급(행정·기술·외교관후보자)과 7급, 9급으로 나뉘어 치러지며, 지방직도 7급과 9급을 별도 선발한다.이들 시험은 각각 다른 날 치러지고, 중복 지원도 가능하다. 국가직 5급의 1차 필기시험은 2월7일, 7급은 8월29일, 9급은 4월18일이다. 지방직 9급 시험은 6월27일, 7급은 10월17일 시행된다. 서울시는 7·9급 필기시험 모두 6월13일 치른다. 이로 인해 수험생 1명이 연간 지원할 수 있는 공무원 시험은 최대 6개에 이른다. 공무원시험 전문학원 관계자는 “한정된 인원이 치르는 5급 공채 시험을 제외하면 대부분 수험생이 1년에 최대 5개 시험에 지원한다”고 설명했다.지난해 국가직 9급 공무원 시험은 3000명 선발에 19만3840명이 몰려 64.6 대 1의 경쟁률을 기록했다. 서울시 7·9급 시험은 61.3 대 1의 경쟁률로, 지방직 9급 경쟁률(19.2 대 1)을 훨씬 웃돌았다. 서울시 관계자는 “다른 지자체는 해당 지역에 3년 거주해야 자격이 주어지지만 서울시는 지역 제한을 1999년 폐지한 데다 서울 근무를 겨냥한 응시자가 많아 경쟁률이 높다”고 설명했다.최근 2~3년 새 우수 인재가 7·9급 공무원 시험에 몰리면서 국가직과 지방직 및 서울시 공무원 시험에 중복 합격하는 경우도 많다. 서울과 인접한 경기도는 합격자 10명 중 2명가량이 중복 합격해 임용을 포기할 정도다. 실제로 수원시는 2013년 신규 채용자 298명 중 30%에 달하는 82명이 포기했다. 성남시 134명 중 33명, 고양시 155명 중 24명이 임용을 포기했다. 같은 기간 국가직과 서울시 임용시험 포기율이 1%대인 것과 비교된다.○같은 날짜 시험 요구하는 지자체들서울을 제외한 다른 시·도는 국가직·서울시 공무원 시험을 지방직 시험과 같은 날짜에 시행해줄 것을 몇 해 전부터 정부에 건의하고 있다. 신규 인력이 임용을 포기하고 빠져나가면서 행정 서비스의 질 저하가 우려된다는 이유에서다. 인사혁신처 고위 관계자는 “행정 서비스의 효율성을 감안하면 시험을 동일한 날짜에 치르는 게 맞지만 수험생들의 응시기회를 확보해 줘야 하는 측면도 있다”고 설명했다.지자체의 요구로 인사혁신처는 올해 국가직 9급 최종합격자 발표시점을 지방직 9급보다 두 달 앞당기기로 했다. 9급 지방직의 신규 임용 포기를 막겠다는 취지지만 일정 조정만으로는 근본적인 해결책이 될 수 없다는 게 지자체의 공통적인 지적이다. 이에 따라 인사혁신처는 장기적으로 5·7·9급 공채 시험에 대한 개편작업에 조만간 착수하기로 했다.한 해 수차례 치러지는 공무원시험으로 감독관 수당 등에 막대한 예산도 소요된다. 서울시는 한 해 공채시험에만 15억원가량의 예산을 투입하고 있다.",,"{'question': '최근 공무원 시험에서 응시자들이 국가직 및 서울시 쏠림 현상을 보이는 이유는 무엇인가?', 'choices': ['지방직 시험의 경쟁률이 낮기 때문', '서울시의 지역 제한이 폐지되었기 때문', '국가직 시험의 난이도가 높기 때문', '지방직 시험의 응시 기회가 적기 때문', '서울시의 시험 일정이 유연하기 때문'], 'answer': 2}"
generation-for-nlp-2561,교육산업,필요 없음,"대교는 자사 대표브랜드 ‘눈높이’와 중국어 교육브랜드 ‘차이홍’이 ‘2020 학부모가 뽑은 교육브랜드 대상’을 수상했다고 밝혔다. ‘학부모가 뽑은 교육브랜드 대상’은 초∙중∙고등학생 학부모 1,000명을 대상으로 교육브랜드에 대한 신뢰도와 인지도, 만족도를 조사해 우수 기업 및 브랜드를 선정하는 상이다. ‘눈높이’는 학습자가 중심이 되는 ‘눈높이교육’ 철학을 실천하며 대한민국 교육 발전에 기여한 점을 높이 평가받으며, 학습지 부문에서 15년 연속 대상을 수상하는 영광을 안았다. 지난해 ‘눈높이’는 인공지능을 활용한 AI학습서비스 ‘써밋 수학’을 ‘써밋 스코어수학’과 ‘써밋 스피드수학’으로 새롭게 선보였다. 교과 내신 역량을 강화시켜주는 ‘써밋 스코어수학’과 빠르게 연산 역량을 완성하는 ‘써밋 스피드수학’은 학습자 스스로 문제를 해결할 수 있는 힘을 길러 올바른 공부 습관을 정착시키도록 돕는 스마트학습 교육 프로그램이다. 또한 중국어 학습 프로그램 부문에서 14년 연속 대상을 수상한 ‘차이홍’은 중국어 기초부터 어학능력 시험까지 대비할 수 있는 중국어 전문 교육브랜드이다. ‘차이홍’은 단계별 학습을 통해 성조 및 듣기∙말하기∙읽기∙쓰기 능력을 체계적으로 향상시킬 수 있다. 대교 관계자는 “학부모와 학습자에게 최상의 교육 서비스를 제공하고자 노력했던 결과를 이번 수상을 통해 인정받은 것 같아 영광으로 생각한다”며 “앞으로도 지난 44년간 쌓아온 교육 노하우를 바탕으로 끊임없이 새로운 가치를 제공하는 대한민국 대표 교육 기업의 자리를 유지할 수 있도록 최선을 다할 것이다”고 밝혔다.",,"{'question': '대교의 대표 브랜드 중 하나로, 2020 학부모가 뽑은 교육브랜드 대상을 수상한 브랜드는 무엇인가?', 'choices': ['눈높이', '차이홍', '써밋 수학', 'AI학습서비스', '스마트학습 교육 프로그램'], 'answer': 1}"
