id,topic,prior_knowledge_needed,paragraph,question_plus,problems
generation-for-nlp-1417,부동산,필요 없음,"내년 전국에서 20만5000여가구의 아파트가 공급된다. 2007년 분양가 상한제 적용을 앞두고 22만3000여가구가 나온 뒤 7년 만의 최대 물량이다. 한국경제신문이 26일 부동산114와 공동으로 조사한 300여개 건설사의 ‘2014년 분양계획’에 따르면 60여개 건설사가 전국 220여개 단지에서 20만5372가구를 공급한다. 올해(19만7729가구)보다 3.9%(7643가구) 늘어난 수준이다. 이 가운데 절반가량인 10만3461가구가 서울을 포함한 수도권에서 나온다. ○2007년 이후 최대 규모 내년 건설사 공급 물량 중 분기별로는 2분기가 6만4824가구로 가장 많고 △1분기(3만8038가구) △3분기(3만3091가구) △4분기(3만696가구) 순이다.건설사 중에서는 대우·GS 등 메이저 건설사가 상위 5개사에 이름을 올렸다. 대우건설은 2만2121가구를 공급할 예정이어서 5년간 주택 최대 공급 업체의 기록을 이어갈 전망이다. GS·롯데·삼성 등도 1만가구를 웃도는 물량을 선보인다.서울(3만8556가구)에서는 최근 3년 평균 2만가구의 두 배에 이르는 아파트가 나올 예정이다. 재건축·재개발 단지 물량이 많은 게 눈에 띈다. 부동산 시장 장기 침체로 그동안 분양을 늦췄던 재건축·재개발 단지들이 더 이상 미루기가 어려워졌기 때문으로 풀이된다. 삼성물산이 상반기 고덕동 고덕시영(3658가구), 신길동 신길7구역(1722가구) 등에서 대단지를 선보일 계획이다. 경기도에서는 5만9210가구가 나온다. 수원에서 7개 단지, 6270가구가 공급되고 평택(6776가구)·화성(3568가구) 등도 물량이 많다. 하남의 경우 미사지구와 위례신도시 등에서 2229가구가 선보인다. 지방은 경남(2만1066가구)·부산(1만8722가구) 등 영남권과 충남(1만1900가구)·세종(1만319가구) 등 충남권에 공급이 몰린다. 세종시에서는 대우건설 현대건설 등 대형 건설사가 컨소시엄 형태로 대단지를 선보인다. 조성근 부동산114 연구위원은 “대형 건설사들이 청약 열기가 살아나고 있는 수도권지역 물량을 늘리는 바람에 예년보다 공급 물량이 증가했다”며 “일부 중견 건설사를 제외하고 대부분 신규 분양에 나서지 못하면서 ‘빈익빈 부익부 현상’이 심화되고 있다”고 말했다.○양도세 중과 폐지 등 정책 영향 클 듯부동산 전문가들은 내년 분양시장에 정책 변수가 가장 크게 작용할 것으로 내다봤다. 다주택자 양도세 중과 폐지 등 주택 거래 시장 정상화 지원 대책이 어떻게 마련될지에 따라 실제 공급 물량도 영향을 받을 수 있다는 것이다. 안명숙 우리은행 부동산팀장은 “건설사들이 주택시장 침체로 공급을 미뤄왔던 단지들도 이젠 더 이상 늦추기가 어려운 한계에 이른 곳이 많다”며 “분양가 상한제 탄력 적용이 허용되지 않은 데다 양도세 5년간 면제 혜택도 연내 끝나고 금리 인상 가능성과 가계 부채 등 분양시장에 영향을 미치는 변수가 적지 않다”고 지적했다.박원갑 국민은행 부동산 전문위원은 “향후 양도세 감면 등 세제 혜택이 국회에서 언제 어떻게 처리될지 모르기 때문에 실수요자들이 성급하게 움직이지는 않을 것”이라며 “올해와 마찬가지로 강남권 재건축·재개발 분양 외에 다른 지역의 청약 경쟁률은 낮을 가능성도 있다”고 지적했다.",,"{'question': '내년 아파트 공급 물량이 가장 많은 분기와 그 수량은 무엇인가?', 'choices': ['1분기 3만8038가구', '2분기 6만4824가구', '3분기 3만3091가구', '4분기 3만696가구', '모든 분기 동일한 수량'], 'answer': 2}"
generation-for-nlp-1418,사회,필요 없음,"생활비를 스스로 해결하는 부모가 처음으로 전체의 절반을 넘어섰다. ‘부모 부양은 자식 책임’ ‘결혼은 꼭 해야 한다’ 등의 전통적인 가족 의식도 빠르게 옅어지는 것으로 나타났다. 세월호 참사 여파로 한국 사회가 불안하다는 국민은 급격히 늘었다.○31%만 “부모 봉양은 가족 책임”27일 통계청이 전국 13세 이상 남녀 3만7000여명을 대상으로 실시한 ‘2014년 사회조사 결과’에 따르면 생활비를 부모 스스로 부담한다고 응답한 비율은 50.2%로 2008년 46.6%보다 3.6%포인트 증가했다. 50%를 넘은 것은 이번이 처음이다. 또 부모의 노후를 가족이 돌봐야 한다는 비율은 31.7%로 2008년(40.7%)보다 9%포인트나 떨어졌다. 반면 ‘부모 부양은 정부와 사회의 책임’이라는 비율은 같은 시기 3.8%에서 4.4%로 증가했다. 가족 가운데 부모 부양자로 장남이나 맏며느리를 꼽은 응답 비중은 2008년 17.3%에서 올해 6.2%로 하락했다. 대신 ‘모든 자녀가 함께 책임져야 한다’는 응답이 같은 시기 58.6%에서 74.4%로 상승했다.○미혼 여자 38%만 결혼 필수‘결혼을 꼭 해야 한다’고 생각하는 비중은 56.8%였다. 2008년 68%에서 크게 낮아졌다. 미혼 남자는 51.8%가 결혼해야 한다고 응답했지만 미혼 여자는 결혼을 원하는 비중이 38.7%에 그쳤다. 꼭 결혼해야 한다는 응답이 가장 적은 연령대는 10대로 45.3%였다. 60세 이상은 75.8%가 꼭 결혼해야 한다고 답했다. 이혼에 대한 거부감도 감소했다. 이혼을 반대하는 비중은 2008년 58.6%에서 올해 44.4%까지 떨어졌다. 반면 동거에 대해서는 개방적으로 변했다. ‘남녀가 결혼을 하지 않아도 함께 살 수 있다’는 응답은 같은 시기 42.3%에서 46.6%로 증가했다.○국민 절반 이상 사회 불안사회 안전은 불안하다고 응답한 비율이 절반을 넘는 50.9%를 기록했다. 2008년처럼 응답자를 만 15세 이상 기준으로 계산하면 불안하다는 비중은 51.4%로 광우병 사태가 있었던 2008년과 같다. 윤명준 통계청 사회통계기획과장은 “설문조사 직전에 터진 세월호 참사 영향으로 불안을 느끼는 국민이 급증했다”고 설명했다. 한국 사회가 불안하다고 생각하는 국민 비중은 2012년에는 37.7%(만 15세 이상 응답 기준)까지 떨어졌다.특히 건축물이나 시설물 붕괴·폭발에 대한 불안은 2012년 21.3%에서 올해 51.3%로 두 배 이상 급증했다. 응답자들은 현재 우리 사회의 안전을 위협하는 가장 큰 불안 요인으로 ‘인재(人災)’를 꼽았다. 해당 응답 비율은 21%로 2012년(7.0%)보다 세 배 넘게 증가했다. 다음은 국가안보(19.7%), 범죄 발생(19.5%) 순이었다. 올해 20세 이상 인구 중 담배를 피우는 비율은 22.8%로 15년 전인 1989년(39.3%)의 절반 수준으로 떨어졌고 1년간 술을 한 잔 이상 마셨다고 답한 비율은 64.4%로 2012년(69.3%)보다 4.9%포인트 감소했다.",,"{'question': '2014년 사회조사 결과에 따르면, 부모의 노후를 가족이 돌봐야 한다고 응답한 비율은 몇 퍼센트인가?', 'choices': ['31.7%', '50.2%', '68%', '56.8%', '44.4%'], 'answer': 1}"
generation-for-nlp-1420,국제,필요 없음,"미국계 사모펀드인 론스타가 한국 정부를 상대로 제기한 ‘투자자·국가 간 소송(ISD)’과 관련해 정부는 프랑스 국적의 브리짓 스턴 교수(71)를 중재인으로 선정했다고 13일 발표했다. 파리1대학 명예교수인 스턴은 지금까지 ICSID(국제투자분쟁해결센터)에 제기한 전체 중재 사건의 약 10%에 해당하는 37건에서 중재인으로 활약했다. 선임 횟수로 전체 1위에 올라 있으며 전문성과 경륜을 갖췄다고 정부 측은 설명했다.론스타는 지난해 11월21일 ‘한-벨기에·룩셈부르크 투자협정(BIT)’을 위반했다며 한국 정부를 상대로 ICSID에 중재를 신청했다. 이후 미국 출신 법률가 찰스 브라우어(77)를 중재인으로 선정했다. 우리 정부와 론스타 측이 각각 중재인 선정 절차를 마침에 따라 다음달까지 합의 과정을 거쳐 중재 재판장을 지명하게 된다. 중재 재판의 결론이 나려면 통상 3~4년이 걸린다. 론스타는 한국 정부가 외환은행 투자자금 회수와 관련해 자의적이고 차별적인 조치를 취했고, 론스타에 부당하게 과세해 결과적으로 수십억달러의 손해가 발생했다고 주장하고 있다. 우리 정부는 론스타의 주장을 인정할 수 없다는 입장이다.",,"{'question': '론스타가 한국 정부를 상대로 제기한 소송의 종류는 무엇인가?', 'choices': ['투자자·국가 간 소송(ISD)', '민사소송', '형사소송', '행정소송', '국제중재소송'], 'answer': 1}"
generation-for-nlp-1421,국제,필요 없음,"지난 3분기 기준으로 외국인(법인 포함)의 국내 토지 소유 면적이 2분기에 비해 2만㎡(0.01%) 증가한 것으로 나타났다. 중국인 소유 토지가 크게 늘어났으며 지역별로는 제주에서 외국인이 땅을 많이 사들인 것으로 조사됐다.국토교통부는 지난 9월 말 기준으로 외국인의 국내 토지 소유 면적은 2억2576만㎡로 전체 국토 면적의 0.2%를 차지한다고 27일 발표했다. 이를 금액(공시지가 기준)으로 환산하면 32조5787억원에 이른다. 국적별로는 미국 소유 토지가 1억2256만㎡(54.3%), 유럽 2398만㎡(10.6%), 일본 1715만㎡(7.6%), 중국 657만㎡(2.9%), 기타 국가 5550만㎡(24.6%) 등의 순으로 조사됐다.시·도별로는 경기 3913만㎡(17.3%), 전남 3769만㎡(16.7%), 경북 3632만㎡(16.1%), 충남 2079만㎡(9.2%), 강원 1925만㎡(8.5%) 등으로 외국인 소유 토지가 전국적으로 고루 분포돼 있다. 금액으로 환산하면 서울 10조1538억원(31.2%), 경기 6조819억원(18.7%), 부산 2조7679억원(8.5%) 등의 순이었다. 지난 3분기 외국인은 233만㎡의 토지를 사들이고, 231만㎡를 처분했다. 외국인 소유 토지가 2만㎡ 증가한 것으로, 금액으로는 1579억원(0.49%) 늘었다. 국적별로는 중국 58만㎡, 미국 40만㎡, 유럽 20만㎡ 등의 순으로 증가했다. 시·도별로는 제주 59만㎡, 경남 14만㎡, 강원 8만㎡ 등의 순으로 늘었다. 반면 충남과 인천은 외국인 소유 토지가 각각 64만㎡, 18만㎡ 감소했다.",,"{'question': '지난 3분기 외국인 소유 토지 면적이 가장 많이 증가한 국적은 무엇인가?', 'choices': ['미국', '중국', '일본', '유럽', '기타 국가'], 'answer': 2}"
generation-for-nlp-1422,경제,필요 없음,"Qoo10(큐텐)은 수출 실적이 전무했던 국내 중소기업들이 2019년 하반기에만 싱가포르에서 약 620만 달러(약 75억 원) 어치의 판매 실적을 올렸다고 밝혔다. 중소벤처기업부 및 중소벤처기업진흥공단의 ‘2019년 온라인수출기업화 사업’에 참여한 기업들의 작년 7~12월 판매금액 집계로, 이 기간 동안 첫 수출 실적을 거둔 기업도 180개에 달했다. 이 중 63%에 해당하는 114개 기업은 온라인수출기업화 성공 목표로 제시했던 1천 달러 이상의 제품을 판매하며 성공적인 해외수출 첫 걸음을 내딛었다. ‘온라인수출기업화 사업’은 중기부와 중진공이 해외수출 경험이 없는 국내 중소기업을 발굴해 온라인 수출 역량을 강화하고 해외시장 개척을 지원하는 사업이다. 2019년 사업의 수행 플랫폼으로 선정된 큐텐은 테스트 마케팅 업체로 선발된 총 284개의 기업의 해외진출을 지원했다. 이베이코리아, 쇼피, 이베이재팬 등 다른 글로벌 쇼핑 플랫폼도 함께 참여한 이번 사업에서 큐텐은 유일하게 매출 100만 달러가 넘는 기업을 배출했다. 10만 달러 이상 매출을 기록한 기업은 11개, 1만 달러 이상 기업도 20개에 달했다. 참여 기업들의 월별 매출 총액은 꾸준히 상승했으며 12월에는 7월 대비 2.5배 이상 매출이 늘어난 것으로 집계됐다. 개별기업 사례를 보면 에코백이 메인 아이템인 ㈜엘에스지는 11월 매출이 2만 달러가 넘었는데, 이는 처음 진출한 7월과 비교하면 787% 증가한 수치다. 블루투스 이어폰 및 스피커 등을 취급하는 제이에이치컴퍼니는 진출 첫 달에는 223달러의 매출을 기록했지만 11월에는 4만4천 달러 이상 판매하는 성과를 거뒀다. 큐텐은 국내 중소기업들의 경쟁력 있는 제품들이 해외에서도 좋은 반응을 얻을 수 있도록 다양한 지원을 제공했다. 소싱 상품에 대한 조언 및 가이드를 전달하고, 싱가포르 현지 사이트에 메인 배너 게재, 전용 기획전 제작, 이벤트 노출 등 적극적인 프로모션을 진행했다. IT물류 플랫폼 Qxpress(큐익스프레스)는 별도의 세미나를 개최해 수출초보기업이 해외수출시 가장 어려워하는 물류에 대해 설명하고 셀러들이 겪는 어려움을 공유했다. 큐텐은 2020년 온라인수출기업화 사업에도 동남아지역 지원대상 플랫폼으로 선정됐다. 작년 수출실적이 10만불 미만이거나 없는 기업이라면 올해 사업에 참여할 수 있으며 현재 중진공 고비즈코리아 홈페이지에서 모집 중이다. 큐텐 관계자는 “2019년 중진공 사업 수행사로 참여해 국내 중소기업들의 해외수출을 지원하면서 중소기업들의 글로벌 역량을 확인했다”며 “관심 있는 중소기업들이 올해 진행 중인 온라인수출기업화 사업도 참여해 기회를 얻게 되길 바란다”라고 말했다.",,"{'question': '2019년 하반기 동안 큐텐을 통해 해외 수출 실적을 올린 중소기업의 수는 얼마인가?', 'choices': ['180개', '114개', '284개', '100개', '20개'], 'answer': 1}"
generation-for-nlp-1424,ETC,필요 없음,"“지난 시즌 치르면서 실력에 대한 자신감, 믿음 얻어…올해는 우승 도전할 것” 김대현(32.제노라인)의 2020 시즌 목표다. 2007년 KPGA 코리안투어에 데뷔한 김대현은 2009년 ‘한-중투어 KEB 인비테이셔널 2차대회’에서 첫 승을 거둔 뒤 2010년 ‘GS칼텍스 매경오픈’, 2012년 ‘먼싱웨어 매치플레이 챔피언십’, 2015년 ‘매일유업 오픈’에서 차례로 우승컵을 들어 올렸다. 2007년부터 2011년까지 5년 연속으로 ‘KPGA 장타상’을 수상했던 그는 2009년에는 303.692야드의 평균 드라이브 거리를 기록해 KPGA 코리안투어 최초로 평균 드라이브 거리 300야드를 넘기기도 했다. 이후 2017년 4월 군에 입대한 뒤 2019년 1월 전역한 김대현은 지난 시즌 투어에 복귀해 성공적인 한 해를 보냈다. 15개 대회에 참가해 준우승 2회 포함 13개 대회에서 컷통과하며 제네시스 포인트는 6위(3,009P), 제네시스 상금순위는 11위(238,327,043원)에 위치했다. 김대현은 “2년간 투어를 떠나 있다 보니 개막 전만 해도 ‘내가 과연 잘할 수 있을까’라는 고민도 많았다”며 “하지만 열심히 준비했고 노력한 만큼 성적이 나와 만족스러웠다. 큰 자신감을 얻었다”라고 되돌아봤다. 이어 “드라이버샷에 대한 걱정이 가장 컸다. 샷의 탄도와 구질을 컨트롤하는 능력이 예전보다 떨어졌을 것이라고 예상했지만 생각보다 괜찮았다”며 “샷의 거리와 방향성도 입대 전보다 나아져 신기했다”고 전했다. 1월 말부터 3월 초까지 말레이시아에서 전지훈련을 진행한 김대현은 쇼트게임 능력 향상에 초점을 맞췄다. 그는 “지난해 그린 주변 플레이에서 애를 먹었다. 러닝 어프로치샷의 거리 조절과 약 2~3m 정도 단거리 퍼트 훈련에 힘 쏟았다”며 “한 시즌을 치르면서 실전 감각도 회복했고 보완해야할 점도 완벽하게 가다듬었다”라고 밝혔다. 김대현은 2017년 첫 아들(김태건)에 이어 2019년 12월 둘째 아들(김민재)을 얻었다. 가장이 된 후 책임감이 커졌다는 김대현은 ‘가족의 힘’이 본인의 골프에 있어 큰 원동력으로 작용하고 있다고 이야기한다. 그는 “성적을 떠나서 출전하는 매 대회 ‘가족을 위해’라는 다짐한다”며 “한 순간도 방심하지 않고 매 순간 최선을 다하겠다는 마음가짐을 갖고 경기한다”고 설명했다. 2020년 김대현의 목표는 우승이다. 그는 스스로에 대한 믿음과 실력에 대한 자신감 그리고 가족이 있기에 충분히 이뤄낼 수 있다고 말한다. 김대현은 “우승을 할 때가 된 것 같기도 하다. 우승 경쟁이라는 치열하고 긴장되는 승부도 펼치고 싶다”고 웃은 뒤 “우승 찬스가 찾아온다면 절대로 놓치지 않을 것이다. 시즌 시작 전까지 차근차근 완벽하게 준비하겠다”라는 각오를 드러냈다. 지난 달 12일 신종 코로나바이러스 감염증(코로나19) 극복을 위해 고향인 경북 대구에 1,000만원을 기부한 그는 “태어나고 자라왔던 대구가 코로나19로 인해 어려운 상황이다”라며 “적은 금액이지만 보탬이 되었으면 하는 바람이다”라는 메시지를 남기기도 했다.",,"{'question': '김대현이 2020 시즌의 목표로 삼고 있는 것은 무엇인가?', 'choices': ['우승 도전', '장타상 수상', '가족과의 시간', '전지훈련', '코로나19 기부'], 'answer': 1}"
generation-for-nlp-1425,부동산,필요 없음,‘래미안’으로 아파트 브랜드 파워 1위 자리를 놓치지 않고 있는 삼성물산이 연말까지 5058가구를 공급한다. 서울과 부산 등 주요 지역에서 나오는 교통과 교육 등 기반시설이 잘 갖춰진 재건축·재개발 단지로 조합원분을 제외한 일반분양도 2988가구에 달한다. 담보인정비율(LTV) 등 부동산 규제 완화가 예고되면서 분양시장에 우호적인 환경이 조성됐다는 판단에 따라 공격적으로 공급에 나선다.우선 하반기 첫 분양단지인 서울 용산구 한강로2가 ‘래미안 용산’(195가구)과 ‘래미안 용산 SI’(782실) 오피스텔은 모두 분양에 성공했다. 지난 9~10일 청약을 받은 래미안 용산은 165가구(일반공급 기준) 모집에 301명이 지원해 1.82 대1의 평균 청약 경쟁률을 기록하며 전 주택형이 순위 내 마감됐다. 래미안 용산 SI 오피스텔도 597실에 2590건의 청약이 접수되며 평균 4.3 대 1의 청약 경쟁률을 기록했다.이어 다음달에는 서울 영등포구 신길동 신길뉴타운 7구역을 재개발한 ‘래미안 영등포 에스티움’이 분양에 들어간다. 1722가구(전용면적 39~118㎡) 중 788가구가 일반분양 물량이다. 9월에는 하반기 서울 강남권 재건축 아파트 중 최대어로 꼽히는 ‘서초 우성3차’ 재건축 단지가 분양된다. 일반분양이 전체 421가구(전용 59~144㎡) 중 48가구로 적은 만큼 청약경쟁이 치열할 것으로 예상된다. 10월에는 부산 금정구 장전3동 장전3구역을 재개발한 ‘래미안 장전’을 선보인다. 1938가구(전용 59~114㎡) 대단지로 1389가구가 일반분양 분이다. 부산지역에서 래미안 브랜드로는 처음 선보이는 1000가구 이상 대단지다.,,"{'question': '삼성물산이 연말까지 공급할 예정인 아파트 가구 수는 얼마인가?', 'choices': ['5058가구', '2988가구', '1722가구', '1938가구', '421가구'], 'answer': 1}"
generation-for-nlp-1426,경제,필요 없음,"내달 양적완화(QE) 정책의 출구전략 개시 여부를 놓고 고심 중인 미국 중앙은행(Fed)에 또 다른 골칫거리가 생겼다. 미국 물가상승률이 Fed 목표치인 연 2%를 여전히 밑돌고 있는 것. 그동안 Fed 안팎에서는 물가상승률이 2%에 근접해야 매달 850억달러에 달하는 채권매입 규모를 줄일 수 있을 것으로 분석해왔다.15일(현지시간) 미국 노동부에 따르면 지난달 미국의 식품과 에너지를 제외한 근원 소비자물가지수(CPI)와 생산자물가지수(PPI)가 전달 대비 각각 0.2%, 0.1% 상승하는 데 그쳤다. 전년 동기에 비해서는 각각 1.7%, 1.2% 올랐다. Fed의 목표치 2%를 크게 밑도는 수준이다. Fed 관계자들은 그동안 점진적인 물가 상승을 선호해왔다. 하지만 목표치에 도달하는 데 너무 오랜 시간이 걸리자 이제는 디스인플레이션(물가상승률 둔화), 심지어 디플레이션(경기 침체에 따른 물가 하락)을 우려해야 한다는 목소리가 높아지고 있다. 물가상승률 둔화로 Fed가 다음달 출구전략에 나서지 못할 가능성도 커졌다. 제임스 불러드 세인트루이스 연방은행 총재는 이날 “물가상승률이 당분간 목표치를 밑돌 것으로 예상되는 상황에서 연방공개시장위원회(FOMC)가 통화완화 정책을 거둬들이기는 힘들 것”이라고 말했다. 그는 이어 “만약 Fed가 출구전략에 나서면 물가상승률은 더 낮아지고 디플레이션 위험이 커질 것”이라며 “더 많은 거시경제 지표를 보고 (출구전략 개시를) 결정해도 늦지 않다”고 강조했다.FOMC도 지난달 31일 회의 직후 발표한 성명서에서 “물가상승률이 계속해서 목표치인 2%를 밑돌면 경제가 위험해질 수 있다”고 진단한 바 있다. 하지만 인플레이션에 대한 기대는 높아지고 있다. 앞으로 몇 달 사이에 물가상승률이 가파르게 오를 수 있다는 얘기다. 따라서 Fed는 9월17~18일 FOMC 직전에 발표되는 CPI와 PPI 상승률에 주목할 것으로 보인다. 한편 이날 주간 신규실업수당 청구 건수가 32만명으로 2007년 10월 이후 최저치를 기록한 것으로 발표되면서 출구전략이 임박했다는 정반대의 관측도 나오고 있다. 실제 이날 주식시장은 큰 하락세로 장을 시작했다.",,"{'question': '미국 중앙은행(Fed)이 목표로 하는 물가상승률은 몇 퍼센트인가?', 'choices': ['1%', '2%', '3%', '4%', '5%'], 'answer': 2}"
generation-for-nlp-1427,부동산,필요 없음,"지난달 법원 경매로 나온 수도권 아파트 수가 역대 최고 수준을 기록했다. 11일 경매정보업체 지지옥션에 따르면 10월 경매에 나온 수도권 소재 아파트 수는 총 3024건이다. 조사를 시작한 2000년 이후 가장 많았다. 이전 최고치는 지난해 11월로 2923건이었다. 경매로 나온 수도권 아파트 수는 올 7월 이후 2개월 연속 줄었지만, 10월 들어 28% 많아졌다. 지역별로는 서울이 지난달 753건으로, 전달보다 21% 늘었다. 경기도는 1865건으로 41% 늘었고, 인천은 406건으로 3.7% 줄었다. 수도권 아파트 경매물건이 많아진 이유는 오랜 주택 경기 침체로 거래가 끊겨 하우스푸어가 늘었기 때문이라는 분석이다. 특히 2000년대 중반 이후 경기지역 2기 신도시(파주·김포·판교 등)와 택지지구에 많은 아파트가 들어섰고, 이때 무리하게 대출을 받아 집을 산 투자자가 많았다. 가격이 떨어지자 대출 이자를 감당하지 못하는 집주인들이 급매로 집을 내놓고 있지만 팔리지 않아 결국 경매로 넘어간다는 것이다. 지난달 수도권에서 경매물건이 많은 대표적인 지역은 △용인 290건 △고양 251건 △남양주 129건 △파주가 123건 순이다. 이들 지역은 다른 곳에 비해 중대형 아파트가 많다.강은 지지옥션 팀장은 “주택경기가 안풀리면 하우스푸어의 집들이 계속해서 경매로 나올 것”이라고 말했다.",,"{'question': '지난달 수도권 아파트 경매 수가 역대 최고 수준을 기록한 달은 언제인가?', 'choices': ['9월', '10월', '11월', '12월', '8월'], 'answer': 2}"
generation-for-nlp-1428,부동산,필요 없음,"“부엌이요? 이제 맘스 오피스(mom’s office)입니다.”다음달 충남 천안시 백석동에서 분양하는 ‘백석3차 아이파크’는 부엌에 ‘맘스 오피스’라는 공간을 마련했다. 주부가 가사일 외 다른 일을 할 수 있는 공간이다. 예컨대 노트북이나 책장을 넣어 사무실처럼 활용하는 것이다. 분양 관계자는 “단순한 주방이 아닌 주부의 서재라는 관점으로 설계했다”며 “집을 택할 때 주부의 입김이 점점 세지고 있어 건설사는 주방을 특화하는 데 힘을 쓰고 있다”고 말했다.아파트 주방이 진화하고 있다. 1970~80년대까지만 해도 주방은 단순히 음식을 만드는 공간이었다. 집의 한쪽에서 벽을 바라보며 음식을 만드는 독립적인 구조로 설계됐다. 이 시기에 지어진 서울 잠실주공5단지나 압구정동·개포동 일대의 아파트가 대표적이다. 이는 1990년대 들어 달라졌다. 환기·통풍 문제를 해결하고 수납공간을 개선하기 위해 집의 중심으로 옮겨왔다. 디자인도 강조됐다.2000년대 들어 주방은 가족과 함께 소통하는 공간으로 바뀌었다. 주5일제가 정착되며 생활 패턴이 가족 중심으로 바뀐 영향이다. 거실과 주방이 하나의 공간을 이루고, ‘ㄱ자형’ ‘ㄷ자형’ 구조가 도입됐다.최근에는 다양한 시스템도 도입하고 있다. 서울 용산역전면3구역에서 분양하는 ‘래미안 용산’ 주방에는 요리 냄새나 유해물질을 외부로 배출하는 급배기 시스템을 설치했다. 서울 고덕동의 ‘고덕 래미안 힐스테이트’에는 최첨단 쓰레기 수거시스템을 마련했다. 악취를 막아 냄새 없는 주방을 만들기 위해서다. 서울 화곡동 ‘강서 힐스테이트’에는 주방에 액정TV폰을 달았다. 가사일을 하며 TV를 보거나 라디오를 듣고, 전화도 받을 수 있다.",,"{'question': '최근 주방의 변화에 대한 설명으로 옳지 않은 것은 무엇인가?', 'choices': ['주방이 단순한 음식을 만드는 공간에서 가족과 소통하는 공간으로 변화했다.', '주부의 서재로서의 기능이 강조되고 있다.', '주방의 구조가 독립적인 형태에서 통합된 형태로 변화하고 있다.', '주방에 액정TV폰을 설치하여 가사일을 하며 미디어를 즐길 수 있다.', '주방의 기능이 단순히 요리하는 것에 국한되고 있다.'], 'answer': 5}"
generation-for-nlp-1432,생활,필요 없음,"문화체육관광부(장관 박양우)와 한국관광공사(사장 안영배, 이하 공사)는 지난 8월 20일 중단했던 ‘안전여행과 함께 하는 대국민 숙박 할인쿠폰’ 지원사업을 11월 4일부터 재개한다. 재개 시점은 4일 오전 10시부터이며, 사업에 참여하는 총 24개 온라인여행사(OTA)를 통해 국내 숙박예약 시 할인쿠폰을 개인당 1회 발급받을 수 있다. 단, 투숙 날짜는 관광 내수시장의 비성수기 활성화 및 추가 관광수요 창출 목적을 살리고자 크리스마스 및 연말연시를 제외한 11월 4일~12월 23일까지로 한정해 실시된다. 쿠폰을 발급받으면 유효시간(당일 오전 10시부터 익일 오전 7시) 내 숙박시설을 예약해야 하며, 시간 내 사용하지 않거나 예약 취소 등으로 사용하지 못한 경우엔 자동 무효 처리되고, 쿠폰 소진 전까지 재발급 가능하다. 쿠폰의 총 발급규모는 100만 장이며, 3만 원 할인권(숙박비 7만 원 이하 시) 20만 장, 4만 원 할인권(숙박비 7만 원 초과 시) 80만 장이다. 단, 사업이 잠정 중지되기 전 쿠폰을 발급받아 사용한 경우엔 1인 1매의 원칙에 의해 쿠폰 재발급이 불가하다. 할인이 적용되는 시설은 호텔, 콘도, 리조트, 펜션, 농어촌민박, 모텔 등 국내 숙박시설(등록/신고)에 한정하며, 미등록 숙박시설, 해외 온라인여행사를 통해 제공되는 숙박시설 및 대실에는 쿠폰 사용이 제외된다. 한편 사업을 재개하면서 유관기관‧기업과의 협업을 통해 더욱 다양한 프로모션이 진행된다. 한국철도공사는 쿠폰 사용자 대상 편도 4회 사용가능한 열차 25% 할인쿠폰을, ㈜그린카에서는 공유차량 35% 할인쿠폰을 제공하며, 한국문화예술위원회에서 운영하는 ‘문화누리카드’ 소지자 대상 숙박쿠폰 구매인증 경품이벤트를 진행한다. 이외에도 사업 참여사(OTA) 개별 기획 상품전, 카드 할인, 포인트 적립 등 추가 혜택이 제공된다. 또한, 장애인을 위한 전담 콜센터, 전용 카카오톡 채널, 장애인 전문 여행사를 통한 쿠폰발급 등이 지원되어 참여의 사각지대가 없도록 할 예정이다. 쿠폰 사용방법, 사용처, 프로모션 등 자세한 사항은 11월 2일 열리는 숙박할인쿠폰 안내 누리집을 참조하면 된다. 아울러, 안전한 여행을 위해 숙박시설 대상 위생관리 가이드라인을 배포하고, 여행객이 참고해야 할 안전여행가이드도 함께 홍보한다. 다만, 코로나19 확산 추이 및 정부 지침에 따라 사업은 중지될 수 있다. 공사 김석 관광복지센터장은 “코로나19로 힘든 시간을 보내고 있는 여행업계가 이번 사업을 통해 활성화 되는 계기가 됐으면 한다”며, “안전한 여행이 될 수 있도록 참여업체 및 쿠폰 사용자 모두 방역지침을 철저히 준수해주시길 당부드린다”고 밝혔다.",,"{'question': '‘안전여행과 함께 하는 대국민 숙박 할인쿠폰’ 지원사업이 재개되는 날짜는 언제인가?', 'choices': ['11월 2일', '11월 4일', '12월 23일', '8월 20일', '크리스마스'], 'answer': 2}"
